,tma
7616,4.003373704069889e-05
7723,0.07448812585792378
6111,0.07803219478160454
5198,0.05734248107748716
3794,0.11936967660556518
6827,0.005425062668912511
3022,0.14952481360059255
6390,0.02382646181441414
3745,0.11843093231082252
6844,9.435208686689566e-06
2236,0.122458595032928
710,0.16641890587767125
3999,0.2441668804575525
8942,0.017339019754993305
5596,0.05554570808305407
1129,0.10396856579696494
8135,0.07066630083233015
8440,0.05272090523027667
6109,0.06320756612156941
8457,0.006692824256910279
8601,0.005997575030325604
2950,0.14043208081695555
1012,0.15220107576487246
841,0.1386256357013084
8946,0.007897095781121367
2112,0.13432944836769378
5356,0.026289725712907403
6436,0.011144927202228452
4513,0.1689884562274013
5420,0.030179653768069064
3163,0.1355832525448746
1441,0.1399666797292377
1613,0.08348246085597713
9471,0.06967491143282986
4870,0.03932602656091393
5259,0.04418228201883679
3866,0.08876813680637291
3450,0.10415490992061464
316,0.09496883106161208
7223,0.0786736983950068
2997,0.143037905173839
3145,0.14145490301549762
879,0.2017660240282757
3678,0.10058061247129564
6849,1.5222280093601125e-05
330,0.15455287211232008
4893,0.044254009096946066
1673,0.08348477544086531
9364,0.07380330486562836
3578,0.22288317106910344
1498,0.12989655118594598
4128,0.08120814821652733
5758,0.013314677123588659
5509,0.02454208647255169
7278,0.07896958182756655
6903,4.227207574755114e-06
6945,0.001833854292163269
1438,0.1276933566084183
1981,0.18488774773607108
8267,0.048026055264223835
7555,0.07612735334593447
1010,0.13508523478849466
1333,0.12778220629658202
5237,0.041242130324272736
7242,0.07607650293521083
3336,0.08205508536344927
2049,0.11953615825677168
1848,0.0828906369817528
5321,0.06998552950447676
9431,0.07898777620179734
6582,0.022450599042020784
3768,0.10478890392883423
2925,0.11015578998030702
5028,0.062177659265977875
3128,0.10519131353953336
6551,0.07895698983251408
8657,0.0067326120335720226
7403,0.07608039922597397
2788,0.13556120767521002
8699,0.005960768457389763
3683,0.08544838733468994
5236,0.02404803653006506
5851,0.02589890175824611
7029,-4.7446099368315635e-06
6599,0.01746172008895712
7581,0.07182151886867404
2107,0.1851604623836685
8274,0.03732449570896585
9157,0.06286824285238593
4868,0.04679127924161301
9308,0.07458256458278
7043,0.0024537476160667922
1427,0.1287566615228568
5521,0.021344603711805504
9320,0.07124963056910552
4527,0.13871503576279315
5860,0.0442049598293704
2922,0.14441983256729676
9294,0.06835452849781977
5372,0.04161032063930384
6575,0.011011758823861632
749,0.1681573930565355
5634,0.023076995192029617
83,0.1595676951208954
4224,0.2095583298195353
2523,0.14380640190344485
1431,0.14518335250899975
1852,0.08238409392245377
7383,0.0768100629436009
5502,0.05481645258678057
4307,0.08611865169294446
4500,0.08668539257879503
522,0.09680119436612064
8205,0.05101109870934874
2295,0.08410097978621935
5326,0.0245038382968084
1301,0.1318817006829952
111,0.09365127861582488
8682,0.05372543475537158
1371,0.14315965331572664
6701,0.06607413613552633
7485,0.07693313412524737
9139,0.06635900604983212
6157,0.057157306084144724
4726,0.14448062541015086
3012,0.10128679064787516
9455,0.05288718481982955
856,0.0935280663180856
3321,0.22971098250585464
7629,5.910086216407642e-05
2183,0.08954359735699897
7647,0.0679821773849201
3146,0.13973717982469375
6220,0.05903573752710805
8202,0.05165817067716835
9454,0.0494666099036216
4844,0.041205656248442274
2030,0.09091723918071386
4767,0.1197679400328593
5901,0.012853870405219514
8374,0.005998650629785562
5768,0.06689983302016678
3401,0.22201376085741092
6344,0.01693871791720871
7080,0.06769290995554758
4708,0.10253042753351443
5393,0.04144459214120959
353,0.086370420854271
7122,0.07939835064855158
107,0.15995131450720212
8677,0.006584567195147783
3551,0.1125580581836906
5493,0.021664499836793024
4216,0.08693663150819962
3469,0.15584850970666794
7781,5.2624423932166386e-05
4460,0.15252961511376867
3533,0.2332406733670601
7952,2.136450715690536e-05
1644,0.08222338234383547
7903,4.491499880704274e-05
872,0.11050482624787976
4994,0.07730838474403172
3073,0.12743440178589355
2673,0.1121707284327447
4119,0.08290362012118009
5477,0.027318534796482042
2752,0.18305229855440167
7405,0.07789370045526325
7814,6.099466476336652e-05
6568,0.013008439762415436
8219,0.060508082523610486
7016,-2.623355073361301e-05
4045,0.088844970262057
6683,-4.663401151078205e-05
7879,0.0772362423154262
8669,0.006020263548125977
7774,4.089592878210036e-05
6795,0.003111278014683796
3642,0.1009015511710784
2748,0.16163928351983398
8892,-0.00011415924952436738
7618,0.0699284291756927
1524,0.13845881169223725
9035,0.01744155160595429
7396,0.0763468834791987
8772,-0.00013733699259644108
5097,0.03947880703468908
8088,0.0009079447337637417
6697,2.6902420090275382e-06
5518,0.03414158480105981
4332,0.08870242136430495
8095,0.05711481442402664
8302,0.060480859832013074
8959,0.002706116684374341
2235,0.11467738554380905
55,0.09776339209291954
1261,0.1453718272600762
2327,0.08876680361022628
340,0.09013386100036874
5226,0.04175803000727466
5948,0.0670262861294166
3826,0.13082402171474725
9256,0.05296821586915719
9013,6.202768549756941e-05
3534,0.0942739319252573
1325,0.1405552637717732
7649,0.06911044924090164
5822,0.02304613996627469
482,0.15687653257814305
1279,0.15087272344068914
5971,0.044538399272642214
475,0.16412158349942324
9460,0.06761893060200518
1810,0.08358802691340524
3650,0.08630854570420657
2969,0.1372228374071868
671,0.1671241905894311
7440,0.07882576778977822
187,0.16025055343635414
5543,0.06798658558713228
7489,0.0765406210756933
5678,0.051339357833845814
1128,0.1025562894536109
2471,0.20576773325003292
7934,6.073373756154351e-05
6434,0.012186461865791476
4691,0.09120112422500562
8674,0.006989791565096999
8069,0.06249417179597602
6327,0.011084280924840964
236,0.1583283172832688
6293,0.03729120777611401
9132,0.07200545429273128
3520,0.08271805269583511
3523,0.09986896266637517
6150,0.06277668326035518
8566,0.006179588316587126
122,0.08612083256034707
5954,0.04823184173778789
1444,0.1433627483971303
1928,0.17584803428974893
5943,0.05020177405026655
3238,0.12634713854321494
468,0.15000628652685224
4390,0.14113738310422205
6160,0.04904778712074434
3780,0.11928913171740525
418,0.1522532207066058
3257,0.0946233404328563
1702,0.08099372944742125
4914,0.03929841180909489
9379,0.052807516825167634
950,0.19790289473296346
7300,0.07607845681352647
8832,0.06781984638896241
909,0.17773545950784678
8723,0.00014138204419958294
9168,0.050448900147869326
2265,0.11041854450575524
6821,0.0005628338026071129
3041,0.1378138384248975
9217,0.05214974375373795
5814,0.05727975608440977
9476,0.0565836489697625
8610,0.0059977811246916144
8848,0.017776991556167937
1137,0.2375055815132077
2823,0.13996406280949195
4088,0.08998248222812731
8929,0.0001663973184150223
6657,0.019472195676022697
6248,0.06947651772810343
4630,0.1009459209880916
8065,0.029088898454973342
8703,-1.297417447920688e-05
7044,4.182351239459946e-06
3525,0.13094144998234775
2374,0.08210372557815954
1417,0.11332563525797824
4271,0.2464848146513072
1065,0.14796526485374226
9398,0.06530553437283948
8691,0.06551993435606893
9140,0.05078989464831391
6624,0.01342445440670443
8938,0.016393790472954514
7451,0.07645117015598778
7720,4.7815046061941935e-05
8535,0.030484075852203987
4367,0.09292512553520448
1542,0.08320426901899522
216,0.09701669140494684
6525,0.01110965123136842
7638,0.06892252269384756
7105,0.03420964184880846
3443,0.0944296876588818
4065,0.09237421013972977
630,0.09006637745975013
3003,0.15957734269467133
3622,0.13091678861363965
5005,0.05348797535418106
8652,0.00851483638268884
903,0.1014202362269458
4749,0.15457107540988482
3693,0.13479554764498305
8808,0.0473862004195605
1842,0.08318155989340391
6112,0.04363239386944405
4309,0.09148980577610608
5571,0.018302421572279685
64,0.15621192065419673
2066,0.08909101020050197
6391,0.0218785986384394
8261,0.049415675911676664
1505,0.15335103323383376
9037,0.0011346355199525495
4312,0.08076329706051738
5691,0.04374196613244249
4926,0.07560051134866036
8957,-0.00014731791151630403
8169,0.039030536122540815
8505,0.02542215721843789
8807,0.06163521626030016
97,0.1602571987011167
1894,0.08364682134262226
5415,0.024605492366811588
3464,0.1000356134219752
8011,0.05767603512289143
3772,0.08810963158115108
460,0.14022669865935114
2007,0.09141237990215627
6998,0.0019922791228809845
3183,0.14601011885821025
267,0.08120280570338217
5408,0.04116612603431909
2873,0.15065386622303292
2971,0.14755495756509518
1521,0.13222155221016468
679,0.15824407760148593
817,0.17874886472673804
4838,0.05053523721012
8732,0.00012788622950624473
5928,0.054800502264694566
5178,0.03494253345094076
35,0.15808492413883105
5399,0.0248450433818467
7320,0.07941673589185774
1291,0.10813032652948623
1,0.08445938691300353
2399,0.082974667486375
4584,0.1895738652544384
1752,0.08328234764711462
6487,0.011098108714489513
2761,0.20858953160222005
7216,0.07800154487736563
2719,0.1959353848548598
8536,0.06118701790097612
8150,0.0736558788584188
8276,0.0588431109978496
9473,0.07248262385124073
5199,0.05441531834102152
4657,0.15061348532099916
7909,5.6770821946462e-05
2014,0.1859085827742359
3263,0.2309549251368271
4976,0.04963988927538076
6135,0.07957402539428615
1787,0.0816931788063047
1008,0.186391574844584
5752,0.04906048783858722
6622,0.011451583790439635
9243,0.05939187957090905
9150,0.05572666907876446
1426,0.11219072033311572
1120,0.08990244609230959
2369,0.08223130990384797
6106,0.07330078601922345
1195,0.11559584145566874
5919,0.008294557337738744
5487,0.04149300502406508
3349,0.09457803889649223
8382,0.006264200379127352
5426,0.04174674849885834
9383,0.057098349669164924
5026,0.06786204392607907
4027,0.2388066965392683
3274,0.08781845316024141
2659,0.1268445501712946
9054,0.00016588389874602012
6015,0.0683353290875152
5622,0.03140691164443537
2218,0.12037619796596405
6325,0.009078508779689685
2541,0.08053439515809446
5327,0.024035888776349584
3267,0.21923460470696216
4492,0.11304523412025368
9485,0.06900694386078952
5932,0.046427793684820855
8945,0.062041698058014724
3594,0.1246382159111321
6693,-7.57710894372372e-05
1535,0.12697839017311674
8286,0.032579400830054346
5657,0.02412564734120466
8567,0.006002297208560104
1959,0.1779149381676985
4709,0.15332413536495434
290,0.1484310865918338
4629,0.1528482977304682
990,0.11168720262612764
5474,0.04929785867856085
2360,0.08369362507692031
7356,0.07621014750669801
8004,0.02710876974876845
5675,0.0615255354520557
5149,0.021849078995918945
3507,0.23159982843682955
2665,0.20260524708608185
2287,0.1880196217404412
3400,0.09365498985366452
4746,0.11290114411746707
6399,0.024435241455625888
1559,0.08296341148234472
3379,0.2303395357848643
2970,0.13311437612990493
4583,0.0929793734992256
5854,0.038067513335868094
5583,0.04391321737845835
1772,0.08038310930239548
7390,0.0765283317822435
2290,0.08892114983437754
1678,0.08237860906973507
3398,0.11587826891245293
4441,0.13197425566021934
1313,0.11954405714866916
4495,0.10983264961608856
7215,0.07845042647969405
852,0.16037214962018104
7023,0.0049105189218039465
92,0.15701759445662686
3381,0.2346108557482472
6473,0.012764609625962457
9375,0.04946232676626487
7487,0.07614641697855631
7433,0.07797948752014587
9177,0.05172530699344082
8038,0.06770568603443188
2440,0.10935120137119587
5296,0.02263455075966849
1490,0.11963730790891353
2390,0.08757268178176753
7138,0.07780155463638994
378,0.11998741527684798
4677,0.15458872729336745
4798,0.039501976205265375
1774,0.08286101040749372
7772,6.336298921825068e-05
6812,0.0039322533040877135
7833,2.5298056873582487e-05
2743,0.18025215673858447
4469,0.15723844390095282
7860,5.353967675480026e-05
6777,-7.841934711723933e-05
7328,0.07700934836141968
8815,0.07878160444665629
8146,0.060371770794407816
5621,0.07122463157487811
3698,0.1052467749582827
5722,0.02653769361570141
1036,0.2405416313447766
7779,0.07582812560624852
5377,0.056281859274802164
5455,0.04094127109807797
7877,0.0743609455192793
3513,0.2300710646728503
4974,0.04008849677055197
430,0.16618295793091592
7314,0.07766326759149318
3243,0.11217779896470287
2543,0.08168004729283485
5298,0.05438832415719872
6678,0.00024011334143157843
6117,0.05740830791757725
3996,0.23727732237491744
5457,0.0288639682363681
1015,0.11254786951193586
3939,0.11907132582750052
7484,0.07758851130524687
3316,0.2253118676974973
8485,0.03547609249315385
4933,0.06701113839396919
5224,0.0223641799415652
2102,0.19494208262703772
8541,0.0060085510424515
320,0.15964642110861815
8203,0.0517619904343373
2117,0.1878422698819857
3765,0.11892553667579442
7281,0.07625807907225017
2342,0.0863553237356501
4637,0.1098370805517174
4728,0.1420701737504701
577,0.14787634768874236
4769,0.07747554600129496
3318,0.11656437823873278
1080,0.2068254162741064
8417,0.005994932790006597
8891,0.06434093474310121
7211,0.0789404624525797
6004,0.06706348172101932
1401,0.1170092559683866
4965,0.04233081819334281
7443,0.07871457440474891
983,0.09753033143661773
5821,0.00846225053299937
785,0.12860791237091698
8391,0.017229772924855353
7413,0.07620298817398145
1973,0.13388377295793272
3181,0.09934127419758904
9247,0.07251520933794474
6128,0.0502390437918491
500,0.16804079458537902
3652,0.1242492819342108
7404,0.07607455543522648
363,0.15312621366044346
2905,0.11452270201459044
1361,0.11521672486508393
292,0.1588508192372508
9447,0.05788029310759271
7220,0.07778088121217197
4391,0.14166950189525698
93,0.09748495689819342
3456,0.12907323677959642
4147,0.08902376042296835
7958,0.07608333810699798
1712,0.08301820423499183
7701,5.863021525408003e-05
4375,0.09226259015281484
8071,0.057907116019854675
7112,0.03455143759973816
8935,0.06724567518555745
2705,0.1809077131861454
3351,0.08662513146623768
7124,0.04694758969517202
4733,0.10821157267946256
3934,0.09342608415796902
3202,0.0818028110626063
861,0.14582556259493062
3499,0.099534555211644
3372,0.2283714965708349
7192,0.07742920981985499
938,0.1961920076642847
2135,0.10910215786640612
6855,1.0979636177628219e-05
4102,0.11229780155923204
9058,0.003375550592714069
9087,-8.277214536984107e-05
8528,0.04855373893969867
2530,0.1581016647890629
224,0.08350257972895794
1523,0.13281449626279415
2388,0.08589787853526885
3275,0.228021280619648
436,0.16191425415933838
7534,0.07636896103490966
8824,0.0175336314623052
3309,0.09030397651855228
1043,0.09669075574801254
8372,0.006564281471524862
7950,0.07576432680697284
3105,0.150732335100579
7087,0.0345239918888544
4698,0.15366627182340176
5557,0.06621345431598244
3749,0.11935224189137905
6486,0.02248852655267573
9184,0.06707551405123773
5434,0.06020432313097049
6445,0.011331038683550364
768,0.15612242868620332
9050,7.021531919181144e-05
2596,0.14597629323523773
5319,0.027348702141042337
844,0.2352556208185081
1336,0.14011417853755226
5903,0.04396845838205103
2104,0.09233346714282567
3043,0.1352441851744592
6435,0.009769072775527856
1931,0.11441734871648045
5793,0.021705228657411643
9173,0.0617151076357828
464,0.16822528924131674
568,0.16750237656764366
4821,0.06345791072706458
6780,1.711971175849462e-05
1818,0.08330183765659663
1526,0.12490173034679382
7881,0.076851194645971
1964,0.0904163027387414
8622,0.00622654533547678
2279,0.09104876523690716
7521,0.07911860709423943
4909,0.0596404246434181
2101,0.19486820805437965
1143,0.13989239352943655
1035,0.2310540333547277
7702,3.9744317279926796e-05
7708,5.0235197952507924e-05
1823,0.08366679419495049
302,0.1056401989501203
1303,0.15243184088568726
8991,0.011405611110530926
6730,0.004918311055352174
1815,0.08225375092995986
6075,0.07813226167399344
2447,0.16807349689627646
1962,0.17421521421360728
773,0.08649612953011741
8126,0.06157236420794991
7411,0.07749839520966796
5639,0.026243617678056733
6305,0.0591050183266361
5153,0.0416618392487848
7290,0.07647346565153786
4297,0.2461720938749447
5250,0.041754262041335734
5462,0.051002843962176296
4727,0.14959521640266904
1466,0.11446226643707415
9464,0.05081584252018535
6708,0.0039184261316578825
8303,0.04265162979534538
4886,0.056596386474515314
2346,0.08761565737999216
139,0.1491655548132709
1886,0.08342911758013813
338,0.1587834672950221
4356,0.09024449251563336
7783,3.7660814928797074e-05
4815,0.04505203373258765
2616,0.08601356910117933
253,0.09415687926873803
6811,1.0656328870775342e-06
7510,0.07958168877362802
9254,0.04965155545795952
2525,0.1303543156219242
7306,0.07811318455208689
6417,0.02289132821376139
6606,0.010936511712452673
7018,0.07377469906610455
4007,0.2168174679775895
4398,0.12698346544600478
9275,0.06326616979049733
4817,0.06099546728330853
5801,0.020484636948494304
3158,0.10791591154092403
709,0.1143635459576076
4458,0.15270496566791994
1565,0.08312111129407854
6583,0.011306401092803892
6523,0.016924433501804316
3589,0.22769500880272914
733,0.1592004749674077
953,0.20846478397281296
4577,0.09385577618073578
2474,0.2022116271612932
272,0.14790968007633504
2758,0.1603174211886296
9412,0.0576199078584538
3512,0.22445338994932668
2881,0.14404142082794275
5796,0.06877998064797726
586,0.15939040244409033
6660,0.013713971855354869
5464,0.056355094798875925
4805,0.07277758692928805
1985,0.09221525925588757
8218,0.06403807739495987
1283,0.14693471063455107
2849,0.146387652144591
6967,-6.091165604525516e-05
3853,0.08605928122993006
4226,0.2473962472805212
2208,0.09130225819356004
1365,0.14530949440932386
490,0.117866750454356
4185,0.09308246111739653
3574,0.2345258858359733
9318,0.04981427654000845
4447,0.15366474594142115
2234,0.17828209371637768
3075,0.13912248240135006
1218,0.1094501152567749
8577,0.006025355923281666
1700,0.08064381365437659
6277,0.05052421041458397
399,0.1482896637480722
875,0.0948790516222634
1189,0.1501397334653501
5206,0.0759712694574052
9356,0.050156980413372264
5556,0.06736566110340457
1100,0.1396653365871425
7623,5.571759916681191e-05
6868,0.02785588963230113
2024,0.1309319522537624
3060,0.1583326271124476
3805,0.1121677711186462
8948,-3.5539889958725536e-05
6456,0.016890689073205217
3113,0.10281958516659176
421,0.16727310040473667
2546,0.12513680727139065
5497,0.04173603678948122
6247,0.04815315258898036
9077,0.01691922917452846
1101,0.09144054926788864
4361,0.23094338572765305
5653,0.05610922675085549
2515,0.20283014195856766
1904,0.0913135523648095
2535,0.08805031461661507
4531,0.21565301973647427
2303,0.08283229214137848
829,0.10640900178222834
4884,0.047130119862822915
3973,0.13355811303987605
7471,0.07738704958665482
4768,0.07631520313105468
6371,0.07882077127884106
3754,0.11364870613639225
4552,0.1364407386767491
1130,0.2352566888125088
2073,0.0916675385432684
3646,0.10902199238909502
8951,0.012216203938980765
1451,0.12840415730395968
2863,0.13512411709918642
1105,0.09788844618729647
5068,0.07928775128784643
9372,0.06780318168161198
1770,0.08195455114441927
398,0.12710024960591598
838,0.153746692005203
797,0.1981788218542082
2063,0.09060286124946082
2230,0.17782216287034425
3220,0.11385126550044394
5062,0.0572418209166953
4172,0.0918865127649903
3409,0.2214783751857411
5554,0.021233435175737968
8074,0.05760768399811113
1334,0.11483940871228547
4851,0.04873829296024775
65,0.11264826126411638
4273,0.08200906582267342
1747,0.08198577232835015
4214,0.08916160944831036
6496,0.01621070071269956
1158,0.11408273224940844
4122,0.08668774114750508
3051,0.0927042086360263
525,0.1622708069831147
4628,0.1467489810135274
7107,0.07831184294655928
9267,0.07866610868227954
1109,0.10791002689664522
1674,0.0832891056190477
4760,0.19589142201658866
6287,0.042372490242499374
3229,0.08534772999976446
8031,0.031833466684183166
5317,0.02651221598168649
1742,0.08366803187488953
332,0.15861835935685034
7021,0.04349245411756668
7986,0.049658179581506194
598,0.14125533189704104
1641,0.08343474700740347
3579,0.1588324442094254
4014,0.09128059543632557
3154,0.08207323157339616
8812,0.0007749265669869565
5555,0.018650030979817857
8138,0.05562663954825072
1415,0.12980944134750613
4835,0.06990873049487595
4572,0.08071229691753047
228,0.097614198876625
4722,0.08677868778994534
498,0.1055125505343311
4103,0.10375872662460864
902,0.14812242305113887
2749,0.19397807461286729
6986,0.026511031221199303
2365,0.08148880397579024
5020,0.06486018943885913
1237,0.14838089179639827
892,0.08089989104134009
3286,0.10823751378520577
1219,0.14448265817001274
949,0.12208883022985613
9369,0.0514048236732501
78,0.1598132330833473
2576,0.17892990904940453
2682,0.16941947149767128
5244,0.02185284997508927
4234,0.0873341516806682
8472,0.006172092079564318
4347,0.20292897391179207
6166,0.06130847458357362
4217,0.08652915599602133
8974,0.029245790443371555
8504,0.007942351215616865
2016,0.08831459647068797
7630,3.704097731338244e-05
6736,0.006504523165378525
6213,0.05081143326341292
8643,0.007163032213326598
912,0.13333197806063402
7002,0.0074222354808767
1281,0.14106180908021732
3626,0.0915956240635973
4911,0.0426375986280626
2307,0.08415132703537777
2118,0.09117329017353501
5007,0.04508832906032456
4931,0.05242168909041989
3584,0.0962180505811489
3641,0.1081008200468256
1241,0.14549663276962235
5185,0.05735849271495516
2977,0.14459845289458287
158,0.08974455349089612
1708,0.0829000919061256
2425,0.08097421296786726
5032,0.05767767968082185
5208,0.02720407086962469
7593,0.07188468587925123
2862,0.13787494386622776
1250,0.12057041592542342
5643,0.0198687074769192
1108,0.11192179671308004
9235,0.06044185932879732
7511,0.07860667177748157
8214,0.04954624183808195
3155,0.09318246915044544
7082,0.06432762711807209
283,0.10489661316084484
8921,0.06328885057303729
3245,0.13668499930981445
1978,0.1845458903862934
1792,0.08241880122053356
2482,0.19879179867271168
754,0.16633365908973524
2094,0.13455060015010206
3779,0.12202817653569902
6073,0.048544449696770055
7648,0.07974374609253332
2005,0.17587401289505408
7326,0.07695798311791323
2475,0.1395599658308279
6964,0.0039864810401083325
7322,0.07833807638010792
3982,0.08381468463308374
6896,6.016043060762334e-07
7869,4.255484558543117e-05
8270,0.05755835661238089
3888,0.113987955492054
2644,0.17054465822710133
5668,0.01832032756022447
8129,0.0606334470706848
7168,0.04748472461677133
6619,0.017529300677227584
1725,0.08325819071904746
8016,0.0665641774373857
6808,7.498440955924775e-05
8645,0.0075485515015319546
967,0.16081280369321108
7627,0.07646772711862021
8491,0.001928289946944532
6297,0.0580772252709267
2046,0.13469769599324846
4499,0.14560176985772064
333,0.08659944928459717
50,0.1542034908205513
6463,0.011036096960124905
7226,0.07782121096388901
6778,5.251750568463118e-06
2552,0.1312811451071464
4654,0.15249410726822607
7503,0.07632560091959953
1208,0.1110560259613396
5359,0.02195834138635627
1151,0.11879498580172855
9,0.09431758100859047
9031,0.059386058724228585
1707,0.08366891264925437
7482,0.07618653326049835
8022,0.05403832571737152
5710,0.010268924602949932
5167,0.025749555787425875
9409,0.05536454887701908
5962,0.06907007673505614
4812,0.04060066274866647
1896,0.08036089744180097
4473,0.15138983831950564
3444,0.2339698136924596
6540,0.011195335215561477
3806,0.13488248290805022
4414,0.2199890072619212
5907,0.03680089128890551
1672,0.08268202208882455
8736,0.00010760665114691425
8021,0.03966374484684178
3635,0.10589671307417793
427,0.15455523966300147
6956,-6.2938388097464735e-06
2536,0.13640067238283296
546,0.14839325722501742
8339,0.051753040283531664
4358,0.0927496343163344
4350,0.24775291721116155
2533,0.13159909023509533
3960,0.11760679486884687
4762,0.14697582598719566
7024,0.04521224064705813
171,0.0932900731627036
5272,0.04122670870152177
7964,0.033424297903049884
1482,0.12389763406155105
1906,0.0841033301765741
7364,0.07672482595279485
9427,0.04972019695218073
1900,0.18823382064730854
693,0.12142025375890385
4679,0.11500824329623828
8861,0.011082040783525631
7065,0.0765476059794572
6749,0.06684720088673833
9215,0.05023536058549045
2096,0.09221883243529302
6530,0.01658859800506016
7603,4.872490673922331e-05
4877,0.05712653678260695
7053,0.03290677509516456
5514,0.024323076011217963
6511,0.013077785971855074
541,0.09087899800856664
4068,0.2281470860130472
8056,0.06890959476050815
9407,0.06891398449998579
6990,0.0034901336618771385
2678,0.12928271433941044
7991,0.060412834011082724
9347,0.04955147157590264
2728,0.13389614254982504
882,0.08734452943312566
6823,0.025726938105728063
6495,0.01693509878366921
8790,-0.00015425865271195835
1970,0.18500718184275505
3288,0.12223943512408125
9432,0.06023154799995362
1516,0.12084907055408492
1171,0.14461140262420952
1446,0.15216358814398148
6410,0.011759498983048228
2838,0.09086831883565716
1329,0.14441829275716114
3757,0.11589327796460334
9342,0.06632880890851235
9321,0.06102966176997372
75,0.0939852673093315
826,0.1256139892825506
8300,0.04226058528416257
9036,0.04322825336471782
6980,-5.4279507303931946e-06
2750,0.10904542422761868
5562,0.023229526108035345
3783,0.11569128837771064
8042,0.04934052275313793
2387,0.08519012679696761
7392,0.07669469404160509
1622,0.08268963740156972
6982,0.03683513865082639
7696,0.0777497204857883
9119,0.06360750322555297
945,0.09108280525443548
5852,0.04809754876270147
4938,0.04200035261754643
7408,0.07730578183140363
6800,0.007454348928390708
8965,0.029185536727587995
8890,0.061505259548078776
2872,0.15365038017994914
1115,0.11918011301142648
6944,0.0046598427884140155
7268,0.07799056304226858
225,0.12244617872098032
8427,0.005973450174112826
1856,0.08339982302197436
7609,0.07710827526907962
5375,0.02760326535801893
845,0.21195932120197025
572,0.10782850599279327
8204,0.05127974997603061
3179,0.13665289390110852
3232,0.08583682181621856
3672,0.10263858295415768
154,0.1308174691305737
476,0.11998525451737692
3710,0.09851211314574687
4087,0.2420847811283671
3087,0.14367498231465758
3951,0.0967202700460692
5786,0.04372884736828876
4374,0.08568276523926313
7387,0.0762476044243342
9445,0.0718365093985311
1087,0.181186614147528
6468,0.013186895445541198
4478,0.13782276459396078
1099,0.18542927071481066
5504,0.02137819172711457
7929,5.7741256067084205e-05
3237,0.11794216196113876
7479,0.07807906897170731
6598,0.011278976041471241
918,0.20047544372790085
207,0.15169669037658992
8748,0.07708587984884945
5308,0.04469902975226051
8863,0.0005603600114738362
7810,0.0735963713755074
3936,0.1088916238846892
3739,0.10367961179286568
8639,0.07494118783944896
4393,0.15463775812281005
7514,0.07664642269179195
4623,0.20401277658036293
5687,0.03260932849226398
4538,0.14062688404834267
9233,0.07947791157944488
7362,0.07625545301004498
5234,0.04629096810748668
6877,1.105718712814549e-05
6933,6.945335250253812e-05
6268,0.06879597086168365
6831,0.004288452637641891
8990,0.010505304751593912
8555,0.055407196875690005
7331,0.07626604339991934
6227,0.04151205447200023
3416,0.12112410555738025
1836,0.08366548817342898
2453,0.20193058983295986
3029,0.14036911571778174
167,0.12972403617213135
6104,0.05142127859079248
9072,0.006666367334224328
47,0.15890629210671756
7351,0.07953171230974296
4493,0.16197171704791946
1507,0.1272463191895932
6721,2.117412481293526e-05
2612,0.16600025060511608
6681,0.02561142788594431
8632,0.008424494771165462
5365,0.04773320411257654
2221,0.08733237334705925
5690,0.050327038231078994
986,0.10488455058341864
423,0.09121535580543327
5994,0.04777866182713493
1434,0.1337350997878041
5902,0.03127011509517488
8762,0.010624720837642524
6215,0.0564475544513051
2286,0.1846145974807713
2114,0.18580671083107755
5200,0.06542225692413116
1782,0.08215907872004642
4898,0.06718888872013366
2050,0.18830547621908955
6562,0.011311255359281128
1350,0.15512269165383358
8925,0.008947750637304323
3084,0.1417810877483771
3921,0.11642153561188888
7550,0.07679359065939054
1737,0.08254820385437832
9424,0.05135748679899108
6846,0.02645805833379659
3887,0.11323962893958442
5612,0.03224591253120841
7712,3.6419010544595834e-05
4130,0.08171042243877857
6398,0.016734890552055508
1468,0.13838228598443628
564,0.16707594742687604
7562,0.07719798590792007
8638,0.005360769948225105
3778,0.0881830944650881
4170,0.09205042207575484
855,0.17753770605060334
309,0.14670878490386008
1780,0.08137603666163297
4378,0.10424377473914566
7414,0.0777116119368245
5363,0.03206668578727645
3306,0.0966351121844254
547,0.10114718895056107
7127,0.07623492884509775
2477,0.18743240468527966
8307,0.07641494561058954
2581,0.13357284007631254
5254,0.0337513852507199
5776,0.05849047741290413
3976,0.10839689352735764
720,0.1508909848542204
4387,0.20074168647286947
2931,0.1408388609755568
540,0.1640868439965908
465,0.15260800285950704
2232,0.17452521973255108
5132,0.045327456836356736
7549,0.07626871085498496
7894,4.282439154553027e-05
1047,0.180233107604379
6428,0.011125727593950946
8130,0.0007039353405645362
2315,0.08164331598743559
60,0.0929205133622778
5695,0.05429484371589837
4849,0.059493606625518586
5285,0.05652024352717736
3536,0.10866396079000742
9400,0.07696182510573626
3564,0.08681129446253891
6148,0.05536356652072394
3215,0.15818896835977686
615,0.16453567211569758
535,0.16536195596432898
4624,0.13025957424598805
4828,0.0685088296910947
7096,0.07151310798549335
7667,6.139915867236964e-05
7551,0.07697073325769857
581,0.12838696478100894
5792,0.036156359055928386
4291,0.2483392645182806
1263,0.1313680058792655
172,0.14986216267126035
7466,0.07611907463531638
2822,0.1467243527843308
4476,0.1038120475515878
3457,0.14054094762975206
2870,0.08718627206028821
924,0.2301119419166256
